tree_species,region,soil_type,rainfall_mm,temperature_c,altitude_m,soil_ph,planting_season,tree_age_months,survival_probability,survived
Cypress,Northern,Rocky,1241.310407245131,18.502523899161783,2211.812909702511,6.030203093693444,Dry,42,0.55,0
Pine,Northern,Loam,560.002071591489,20.64885840486356,2256.0134146655046,6.248644309835637,Wet,26,0.95,0
Bamboo,Rift Valley,Sandy,1182.5279065645093,25.95435056101947,578.782607705529,5.804013148370143,Dry,38,0.7999999999999999,1
Acacia,Eastern,Rocky,680.4691521953663,28.216561124225848,2867.8823400158867,6.516156794880181,Dry,17,0.75,0
Bamboo,Coast,Clay,947.0238884754488,24.73827885959596,1002.2783492138061,7.512798021886662,Dry,11,0.85,1
Bamboo,Coast,Loam,206.87870782689322,27.420665437389005,2912.3215037545647,6.1838550725048425,Wet,31,0.5499999999999999,1
Indigenous Mix,Coast,Sandy,1060.7285858735972,16.772798668125965,535.9323794444441,5.623781574255734,Dry,52,0.95,1
Pine,Central,Sandy,775.7247987011935,6.147871320609722,680.5329633379699,7.211088402673269,Wet,41,0.8999999999999999,1
Eucalyptus,Central,Loam,486.16367448124873,24.367037078562333,2680.9864083870375,7.032790597673104,Dry,12,0.95,1
Acacia,Coast,Rocky,328.7563900582529,24.853474080177723,578.3566721471668,5.7986222099107145,Dry,5,0.29999999999999993,0
Pine,Eastern,Rocky,633.777881829803,23.910652521983174,1867.2887844828106,6.865619000327127,Dry,45,0.7499999999999999,1
Pine,Coast,Rocky,761.6965783083219,22.40125494855887,1618.7572242487704,5.754729384928882,Dry,32,0.7499999999999999,0
Pine,Central,Sandy,998.3307607204907,15.676163584072405,1089.2063364397122,7.284150707780384,Dry,4,0.6,1
Indigenous Mix,Northern,Clay,740.0051304329662,16.854165446270336,902.1507337127448,7.250869722166424,Dry,25,0.95,1
Bamboo,Western,Volcanic,135.74788004790355,19.9654150799986,1396.8175488652469,6.823168620358976,Dry,56,0.5499999999999999,1
Eucalyptus,Coast,Clay,1162.6046032505908,21.83117609301173,2579.8538542201304,6.508799981100528,Dry,27,0.95,1
Indigenous Mix,Western,Loam,990.47114347548,33.957774104957295,1893.6024179089998,7.9458270191931195,Wet,26,0.95,1
Bamboo,Eastern,Loam,370.2210110625377,20.697497052968338,2223.9576638330745,7.6932743404825885,Dry,21,0.5,0
Acacia,Central,Sandy,381.36544857347843,18.460445296629622,1108.6676101669004,6.644411531760335,Dry,28,0.7,1
Indigenous Mix,Northern,Volcanic,780.3508757480822,13.983270451706282,1215.2248050781513,7.306921690026989,Wet,47,0.95,1
Pine,Western,Volcanic,693.4635033528504,24.07412241017937,2685.995079270827,6.381323103251294,Wet,32,0.95,1
Bamboo,Western,Clay,546.2980686517661,21.92950517046664,989.9504617544048,7.859415955530036,Dry,32,0.75,1
Bamboo,Western,Volcanic,0.0,19.88082289050312,595.1229457752273,7.321592555792248,Wet,35,0.6499999999999999,1
Cypress,Eastern,Loam,833.5690113465797,22.516395765034716,2007.115950989091,7.318841068075357,Dry,37,0.95,1
Acacia,Northern,Sandy,558.086921264585,22.378474700025468,545.0725223972806,5.755830448835158,Wet,23,0.95,1
Cypress,Coast,Sandy,183.66793340370657,33.76546224455488,2952.744061283774,7.3509457423525495,Dry,50,0.1,1
Acacia,Western,Clay,955.7186670814776,17.11262681530632,933.4901655152984,7.311967437395965,Dry,10,0.95,1
Pine,Coast,Volcanic,839.2070073393147,21.29237123316526,886.9650871152799,6.252938967493397,Wet,28,0.95,1
Eucalyptus,Western,Clay,857.2749572431132,21.81834695978829,639.8158753205641,5.855453440968379,Wet,17,0.95,1
Indigenous Mix,Rift Valley,Sandy,1723.0581110541511,28.800579500901563,1903.9862692804854,5.927034265765527,Dry,23,0.8,1
Bamboo,Northern,Loam,500.7074303607113,21.988595326204347,1473.7900648635218,6.102660864641842,Wet,6,0.9,1
Pine,Eastern,Loam,816.0621891846504,26.858047816256935,1156.6743383262115,7.4181979437890755,Wet,14,0.95,1
Cypress,Eastern,Volcanic,798.4686273304209,18.71293103144558,808.2962276882306,6.50242581672088,Dry,49,0.95,1
Acacia,Northern,Rocky,1607.827448757118,26.135801559326055,538.2764665672636,7.45143181455235,Dry,14,0.55,1
Acacia,Rift Valley,Sandy,814.6217462086304,10.879900888193573,1733.2020683464002,5.509899857530357,Wet,19,0.95,1
Bamboo,Rift Valley,Sandy,1067.1566532936406,23.829546689574137,2734.9326436562615,7.799481429448591,Dry,58,0.95,1
Bamboo,Eastern,Clay,441.1439389292205,20.465982427757027,968.8180572804165,5.526379092039751,Dry,39,0.75,1
Bamboo,Central,Sandy,1128.9641354690762,11.043730744173594,2048.956482067717,7.158725862821775,Dry,30,0.7999999999999999,1
Bamboo,Western,Loam,749.7825982383675,15.177819638789035,2757.5696837320293,5.627133559089553,Wet,44,0.95,1
Pine,Eastern,Volcanic,976.178724039253,20.97186073178376,664.0652204445439,6.873529580152411,Wet,33,0.95,1
Cypress,Eastern,Clay,946.6781718917086,19.718484837386903,1906.638557256856,7.405468777985205,Wet,40,0.95,1
Cypress,Rift Valley,Volcanic,825.3164582984907,17.27073669312023,712.8590913902053,6.25736291972521,Wet,20,0.8999999999999999,1
Bamboo,Western,Loam,1103.0487360581465,15.946585070965615,2255.3919129922597,6.429317461541151,Dry,49,0.95,1
Acacia,Central,Clay,850.8895118556862,36.219736982628405,533.7841057654564,6.407164542487759,Dry,46,0.85,1
Indigenous Mix,Rift Valley,Volcanic,522.0598945276649,17.199356306758588,2833.532817558637,7.308836433327722,Dry,10,0.9,1
Pine,Central,Clay,521.2583627072545,28.893611133500336,691.808498640057,6.565744293508565,Dry,3,0.4,0
Acacia,Coast,Sandy,693.5161309379082,24.511456126911934,2947.2988902997495,6.4659203428420176,Wet,39,0.95,1
Cypress,Coast,Rocky,1239.6729153094132,19.610858113129655,2750.7805989362273,7.1620449767906775,Dry,38,0.55,0
Eucalyptus,Rift Valley,Volcanic,579.7300034086886,21.292351813310763,1184.1659623036442,7.950013657992042,Wet,59,0.95,1
Pine,Coast,Volcanic,713.7185797457591,29.454684136008648,1618.7506195260707,7.887557299029171,Dry,55,0.8999999999999999,1
Acacia,Eastern,Loam,321.8108810530102,20.948390022480726,1674.5108036217039,6.6386639300159045,Dry,31,0.85,1
Eucalyptus,Coast,Volcanic,435.6746978667306,24.28119398683657,2015.965292457632,7.193658385599933,Dry,31,0.95,1
Bamboo,Western,Volcanic,960.0036677418742,17.423967938482885,2113.989681874522,7.730147150524235,Dry,37,0.8999999999999999,1
Eucalyptus,Rift Valley,Rocky,1365.61469480439,17.35993516155863,2318.1711761310853,7.084385217975841,Wet,46,0.7,1
Cypress,Northern,Volcanic,600.7386968161305,12.468638389996471,2642.3753246734705,7.210522687971217,Wet,20,0.8999999999999999,0
Indigenous Mix,Central,Rocky,889.3417645910951,32.513012174481354,558.9799194519896,6.534332243950825,Wet,31,0.8,1
Acacia,Central,Sandy,708.4433463557745,27.234558972440695,997.8922439926675,6.561985453328529,Dry,32,0.95,1
Eucalyptus,Northern,Sandy,1080.0255448874864,13.195317816845707,757.2627208550016,7.325325469441062,Wet,22,0.95,1
Acacia,Coast,Clay,781.3861434254546,13.63273829441142,688.833172892269,7.044666636030092,Wet,59,0.95,1
Bamboo,Coast,Sandy,1109.1763222952864,27.015194893812314,1131.004287355378,7.142038077721122,Wet,11,0.7999999999999999,1
Pine,Central,Clay,287.0788777703207,19.214994525780053,2009.8011091555686,5.623983770550216,Dry,3,0.24999999999999997,1
Pine,Coast,Rocky,1011.3962260998026,23.757123874709926,2870.4962668576686,6.716877620880789,Dry,59,0.7499999999999999,1
Pine,Eastern,Volcanic,719.5817235523663,14.621045510751513,2491.1294238445234,6.867657477296105,Dry,40,0.8999999999999999,1
Cypress,Northern,Sandy,1053.1591496535086,26.628178433941734,2074.6810004579474,6.399473533454824,Wet,48,0.8999999999999999,1
Eucalyptus,Central,Rocky,646.4964323389256,18.142265976349428,664.4955444880975,7.264963165127046,Dry,37,0.9499999999999998,1
Eucalyptus,Rift Valley,Loam,474.4284028927939,20.643819293335582,1810.7873458503025,7.907394986621574,Dry,12,0.95,1
Indigenous Mix,Central,Rocky,945.8116044928246,13.307865485899274,1198.3629773280663,6.372176041513226,Wet,7,0.9,1
Eucalyptus,Western,Sandy,909.6485609273344,26.964612717594523,2368.0903450988753,6.023544177054635,Dry,4,0.7999999999999999,1
Acacia,Eastern,Loam,627.7697974149205,24.682069499456716,666.6495745582653,7.996402016464072,Dry,38,0.95,1
Pine,Central,Loam,680.0531177941467,24.67925167502467,788.7646653911654,6.315265141596983,Wet,43,0.95,1
Indigenous Mix,Coast,Rocky,1482.7476282942912,17.738876785013378,971.2496319889028,7.5124170847042135,Wet,7,0.7000000000000001,0
Cypress,Central,Clay,1118.7070102168761,28.06499682125099,1101.7039743147134,7.359006293901544,Dry,37,0.7999999999999999,1
Indigenous Mix,Rift Valley,Volcanic,535.572528149794,29.02082970050198,632.3398389220456,7.387331349462626,Dry,22,0.9,1
Indigenous Mix,Coast,Volcanic,1302.109533866259,17.41743503178389,974.8319155758979,7.546867025960479,Dry,25,0.95,1
Bamboo,Northern,Rocky,215.8282925986707,32.16890407871581,923.5560052331175,7.0920536607108815,Dry,28,0.1,0
Pine,Rift Valley,Clay,1436.6078138902058,22.1992116109409,2781.498363978476,7.684486726049702,Dry,13,0.65,1
Cypress,Central,Loam,966.8066290526872,19.043576055990528,1634.8970826196494,6.254155604077872,Wet,14,0.95,1
Acacia,Western,Clay,890.8093983130198,23.013391816925953,1615.886448574815,6.876726228676617,Dry,34,0.95,1
Cypress,Rift Valley,Clay,832.1509745778789,16.607436293177013,2841.425545177098,6.270880304190497,Dry,37,0.7999999999999999,1
Pine,Western,Volcanic,887.2894190412329,19.464956703649722,999.1743451016167,6.428177301263484,Wet,54,0.95,1
Cypress,Eastern,Rocky,689.8524440138408,21.083328282496076,1364.1423388546482,7.358236188060191,Dry,33,0.7499999999999999,0
Pine,Northern,Loam,1469.9581539953556,17.56303804946237,1139.6813520305318,6.5176919484474505,Dry,31,0.75,1
Bamboo,Central,Sandy,798.38255008194,17.53192749171973,1157.700074810477,7.310965889995112,Wet,7,0.7999999999999999,1
Cypress,Rift Valley,Sandy,189.81781493345113,15.093075627238756,1572.2973987342757,6.9639032337436175,Dry,11,0.2,0
Indigenous Mix,Eastern,Rocky,1140.071987236706,19.40831995062957,1470.1461856523924,7.489912724001519,Wet,20,0.95,1
Acacia,Coast,Volcanic,691.1641017397484,17.65611824503172,2519.2559226101425,6.115870618105754,Wet,54,0.95,1
Cypress,Coast,Volcanic,1434.324450292638,23.875845070292346,1082.968886054041,7.6610074679859945,Dry,58,0.85,1
Pine,Northern,Rocky,1112.4341650650063,16.19440571921582,1019.4761617618846,7.4973714051792655,Dry,42,0.6,0
Pine,Rift Valley,Sandy,1285.6362918982604,24.079133147276714,2154.650780537514,6.388824492880019,Dry,30,0.75,1
Cypress,Eastern,Rocky,1127.3447277606506,20.546313900977594,2496.210607326064,6.167913156469975,Wet,45,0.8499999999999999,1
Eucalyptus,Northern,Loam,1029.3434660917371,17.097652325390513,2559.361154780749,7.642572570826445,Wet,47,0.95,1
Indigenous Mix,Coast,Clay,1092.1538771779458,18.265758705039573,688.8177150647172,7.568953043701756,Wet,26,0.95,1
Acacia,Rift Valley,Loam,810.6259675347302,20.279386317185843,2644.4103644650736,6.685255189605668,Dry,10,0.95,1
Cypress,Rift Valley,Clay,866.9842739766111,16.008039375239775,2859.43530086204,5.509575726250806,Wet,19,0.7999999999999999,1
Eucalyptus,Eastern,Loam,1092.5403563729865,23.921429440836487,2343.4324300766784,7.705514343067477,Dry,5,0.95,1
Eucalyptus,Western,Clay,255.33751114239908,24.684878484718705,716.1437678003808,5.503570857697942,Wet,55,0.7499999999999999,0
Indigenous Mix,Rift Valley,Clay,582.7441202174443,21.71157198551322,1995.4687498463215,7.00456587158262,Wet,29,0.95,1
Indigenous Mix,Eastern,Rocky,1520.905457535647,24.182648339062805,1160.7493819343872,6.218103369937102,Wet,16,0.85,1
Pine,Rift Valley,Sandy,289.42933099449937,19.19331001778897,2341.9864217754925,6.63354057656067,Dry,18,0.35,0
Eucalyptus,Rift Valley,Rocky,1448.9302828041837,27.722751728721907,1186.0293025009378,6.500074089965729,Wet,48,0.7,1
Indigenous Mix,Central,Rocky,279.4839183692212,17.34112664503415,812.3914152100451,5.766378118040283,Dry,23,0.3,0
Pine,Western,Volcanic,818.5650058661406,17.36223334594136,642.747696112941,5.7763579157714515,Dry,31,0.8999999999999999,1
Cypress,Eastern,Clay,416.56005794445025,23.293550667369164,749.408894257106,5.636279724777148,Wet,37,0.85,1
Acacia,Rift Valley,Sandy,1019.1070793603596,22.297260171088247,1994.0329773311512,7.523568721157037,Dry,10,0.95,0
Acacia,Central,Volcanic,982.6206767373251,19.214347137138844,993.106665417542,6.033843694709878,Wet,48,0.95,1
Cypress,Northern,Loam,327.71079543333406,16.99698809444839,2837.896430941553,6.40830643021556,Dry,53,0.44999999999999996,1
Bamboo,Central,Loam,1315.1993341866655,30.046412622441604,2297.999238989418,7.363103715431103,Dry,42,0.5499999999999999,1
Eucalyptus,Western,Volcanic,38.720637295601364,22.964838513850893,2637.6959649242203,6.579796327864572,Dry,49,0.7499999999999999,1
Pine,Northern,Clay,1320.1288074564625,22.30072338641508,2980.186911478391,7.0728670849257975,Dry,31,0.75,1
Eucalyptus,Eastern,Volcanic,232.17134672298448,23.55745429398895,1482.097691203506,5.949128044888354,Dry,41,0.7499999999999999,1
Pine,Northern,Sandy,340.5394054269071,27.75133697949148,2639.8129739782444,6.586695370791175,Wet,37,0.4,0
Cypress,Northern,Rocky,609.7360418943418,16.769604920733737,1663.7174310992484,7.8579896242336265,Dry,17,0.49999999999999994,1
Bamboo,Rift Valley,Clay,0.0,25.889861817333216,2751.900406126831,7.8250134444776815,Wet,31,0.4,0
Cypress,Western,Rocky,362.99556760277545,19.892029687211984,998.9290397398469,5.5944612664891995,Dry,22,0.14999999999999997,0
Indigenous Mix,Western,Rocky,925.5718657973464,23.797679717589343,1707.6656129832566,6.540176676021716,Dry,53,0.95,1
Bamboo,Eastern,Loam,675.4474156508865,16.368808964569688,2777.0855674743843,7.038369601571436,Dry,52,0.95,1
Indigenous Mix,Rift Valley,Sandy,667.4453218277529,22.55443191414209,1507.5968947678305,7.122884912077182,Dry,39,0.95,1
Bamboo,Coast,Sandy,206.23824222780104,20.655419026510994,2415.7601777972504,6.744871481455659,Dry,33,0.44999999999999996,0
Pine,Central,Loam,994.7826729593635,20.219566878399455,867.5373872494464,7.277235826151355,Wet,52,0.95,1
Bamboo,Western,Clay,655.3059287191091,27.494916787209824,1851.9140782513573,7.193251715839148,Dry,54,0.7999999999999999,1
Bamboo,Northern,Clay,840.249924798753,24.141710253303625,1245.375890691389,5.816160613508928,Dry,15,0.85,1
Bamboo,Eastern,Loam,929.2587257045112,15.621586700021343,651.7076723767058,6.533356149677981,Dry,31,0.95,1
Eucalyptus,Central,Clay,530.2882813634164,20.209107979311273,2180.70663128288,6.77172985182344,Wet,57,0.95,1
Acacia,Coast,Clay,484.6339910652492,9.341153418745932,893.428958374776,5.577670325611141,Wet,3,0.75,1
Eucalyptus,Central,Loam,840.6690249244127,25.64259321757268,2167.5921428133847,7.778942218157631,Dry,27,0.95,1
Indigenous Mix,Eastern,Rocky,1233.8067650169419,17.004401804197848,1467.9581853898358,6.365271250411019,Dry,3,0.5000000000000001,1
Eucalyptus,Coast,Rocky,909.2839282344971,16.30952131129001,2272.817978714844,5.5526444588908,Dry,51,0.7999999999999999,0
Indigenous Mix,Coast,Loam,1025.0754337921794,17.751483512078035,1274.3331223650302,7.64688006402296,Wet,46,0.95,1
Cypress,Eastern,Sandy,617.5700721654246,25.9022595358541,2090.334169320164,6.635536049413119,Wet,44,0.8999999999999999,1
Eucalyptus,Northern,Sandy,675.5525875182412,25.21752587026056,1977.0396872387691,6.764432084673027,Wet,25,0.95,1
Indigenous Mix,Coast,Clay,991.8519537839188,25.086204333876864,838.736297322112,6.61892487626993,Dry,19,0.95,1
Eucalyptus,Rift Valley,Sandy,486.34115429778404,21.86869603365074,2506.6406103805493,6.1174135311676565,Dry,16,0.85,1
Cypress,Rift Valley,Sandy,649.2740659584375,13.433815587256703,2084.492439981822,6.625129826384731,Dry,10,0.7,1
Pine,Coast,Clay,506.02232756532663,12.21330705433005,2057.931061330468,5.6860710460962895,Wet,32,0.7,0
Indigenous Mix,Eastern,Sandy,747.5993179667187,22.12645349667338,1144.527185058344,6.517056618496163,Wet,19,0.95,1
Acacia,Central,Rocky,1155.8436422126897,29.70161989909943,1274.6177918831997,5.714485712248724,Wet,28,0.95,1
Bamboo,Central,Rocky,776.67292011654,21.067179199925324,1300.275352514753,7.59588226012254,Dry,14,0.6499999999999999,0
Pine,Rift Valley,Volcanic,366.9328897448824,25.43437611601447,667.4777359896191,5.570478351118055,Dry,28,0.4,0
Acacia,Eastern,Clay,749.3040505535475,25.84324043984099,978.1934275934926,6.792794827142298,Dry,42,0.95,1
Cypress,Rift Valley,Sandy,881.0175862888937,20.086345350357778,1729.669554793017,7.460699537386423,Wet,33,0.95,1
Pine,Northern,Sandy,519.0661845052971,16.080786794741655,2862.8061218622174,6.206668401352898,Dry,57,0.6,1
Pine,Central,Loam,1001.4192114023855,27.8939816389276,1679.1579569629007,6.929069233402913,Dry,56,0.95,1
Acacia,Coast,Sandy,554.4703040288198,22.05473908173522,1265.489801205203,7.139073530285794,Wet,15,0.95,1
Pine,Northern,Sandy,0.0,28.795947470820124,1286.0852645285136,6.952421466578981,Wet,28,0.4,0
Bamboo,Eastern,Sandy,1414.5894592393347,16.326673350592795,2060.480182240676,5.8300879422249885,Wet,13,0.6,0
Indigenous Mix,Eastern,Sandy,1128.2352377253012,19.26711843876771,1390.9762482497604,5.752369204090101,Wet,36,0.95,1
Pine,Central,Loam,653.7099737135111,14.818730675359411,2450.2100593374116,7.42806203822601,Dry,2,0.75,1
Bamboo,Central,Volcanic,1549.2245379259562,22.230031933681705,1899.7263296144636,6.716012588840446,Wet,39,0.95,1
Cypress,Rift Valley,Sandy,543.0018347199766,18.31503834671736,1663.7641663186994,6.16272292188009,Wet,14,0.75,0
Acacia,Rift Valley,Sandy,774.6433072948631,12.61503302274457,1596.5285898491093,7.4007791277610595,Dry,23,0.95,1
Eucalyptus,Central,Rocky,445.6139579981522,22.152682474976753,2029.1391891150352,6.914368266377865,Dry,27,0.7499999999999999,1
Acacia,Coast,Clay,783.4056324163543,24.135323281358552,1851.893754718391,7.919924491924888,Wet,4,0.95,1
Pine,Central,Loam,1028.7328984494834,12.292097530814747,682.8562736957099,7.41160893153528,Dry,28,0.95,1
Bamboo,Eastern,Sandy,1092.1178692557103,23.49398890160881,2154.7539411798216,6.585122171195452,Wet,27,0.95,1
Acacia,Coast,Clay,790.7835354185773,18.571441114221695,1838.4271815959858,5.922812156610445,Dry,43,0.95,1
Pine,Coast,Volcanic,714.4907455175414,25.2101275076766,1880.845033638757,5.626268677080706,Dry,11,0.7999999999999999,1
Indigenous Mix,Western,Sandy,693.0050818405158,28.197888175804067,1316.932745387613,7.362163396165699,Wet,14,0.95,1
Eucalyptus,Northern,Clay,557.401548813288,31.448172127787707,2409.007667720034,7.981494296454151,Wet,13,0.6,1
Eucalyptus,Central,Rocky,426.27726492989893,24.61255035105256,1760.175199371061,6.862204215073484,Dry,24,0.6499999999999999,1
Eucalyptus,Western,Rocky,794.631506897495,17.117999756681012,901.7833729774642,7.945663658823685,Dry,29,0.7999999999999999,0
Eucalyptus,Eastern,Rocky,954.2771235838053,27.94666417156242,1232.3130085078074,6.433850740785739,Wet,50,0.8999999999999999,1
Eucalyptus,Western,Rocky,1089.9632751561837,18.61833424277875,578.0339008468688,7.917163875733484,Wet,24,0.9499999999999998,0
Bamboo,Eastern,Clay,832.1623886120401,20.405768222526344,1606.8398192661457,7.872290545471788,Wet,25,0.95,1
Cypress,Eastern,Clay,972.4575487047209,19.320599478546423,2357.0781911642257,7.1539776648981634,Dry,45,0.95,1
Eucalyptus,Coast,Loam,808.8306972704323,16.208928264555126,2574.23921104266,6.374508386278949,Wet,35,0.95,1
Eucalyptus,Western,Rocky,1355.3162530549298,20.691495030920816,2851.5999979652847,6.323303193706261,Wet,16,0.7499999999999999,0
Pine,Eastern,Clay,867.1757299260784,19.344815246911583,940.2065825792906,7.291796464419105,Wet,36,0.95,1
Cypress,Coast,Loam,986.8636471526115,17.893906878956447,885.3688108408354,7.639109160362366,Wet,42,0.95,1
Cypress,Northern,Rocky,865.6891747567926,17.79089184065924,802.4016555962309,5.6967441879884975,Dry,19,0.49999999999999994,0
Pine,Rift Valley,Sandy,806.0053904897691,32.00096091761087,2444.861318675803,7.603349297515121,Dry,31,0.6,1
Bamboo,Eastern,Volcanic,1358.3772121941588,17.268621841349848,561.7432442152782,7.525647826293217,Dry,16,0.6,1
Acacia,Northern,Volcanic,894.092110222346,25.3301728669493,1124.7543040922246,5.664001912362574,Dry,36,0.95,1
Acacia,Coast,Rocky,172.44307331885852,21.730540029934325,677.9505907952156,5.7238004919921055,Dry,21,0.39999999999999997,1
Pine,Coast,Rocky,1038.0814409778784,24.04869316384546,1247.1579719671693,5.982460019847571,Wet,28,0.8499999999999999,1
Pine,Rift Valley,Clay,132.92774961884095,19.409654902624716,751.5499430564752,6.274079525007115,Dry,53,0.44999999999999996,1
Eucalyptus,Central,Rocky,914.3139001700629,23.76420917068947,1801.1402303484576,7.652027156716843,Dry,29,0.9499999999999998,1
Acacia,Coast,Volcanic,392.0092429642476,28.138999939258426,2269.869566752973,6.893561861675355,Dry,31,0.65,1
Acacia,Western,Clay,304.51712098451486,19.76400303465008,2010.0124943487504,7.678333980850706,Wet,54,0.7999999999999999,1
Eucalyptus,Coast,Clay,120.18437175521512,20.24610897199223,2784.5363065623606,6.420738669139274,Wet,55,0.7499999999999999,0
Eucalyptus,Northern,Clay,476.6381559115624,27.120367208830483,1340.4006443612998,6.271173031456716,Dry,52,0.7999999999999999,1
Indigenous Mix,Coast,Clay,203.05534436025584,18.625607517849414,845.6139140851428,6.598663435896105,Wet,33,0.85,1
Indigenous Mix,Central,Volcanic,531.8172851964434,24.621335483863177,1179.2687971352325,6.0318174153256825,Dry,28,0.95,0
Bamboo,Rift Valley,Sandy,851.4398400064428,9.155995601662156,2928.7908920103478,6.190597354057859,Wet,1,0.7,1
Indigenous Mix,Coast,Sandy,1098.6977034286108,13.924840639360603,2826.121501362578,7.592319582111559,Dry,18,0.95,1
Cypress,Rift Valley,Clay,509.98943278920206,18.01967931139683,2467.439498453002,5.640954634633079,Wet,51,0.85,0
Indigenous Mix,Western,Clay,512.710445756074,26.7338328395329,2614.9131402463336,6.568764259283416,Dry,22,0.8,1
Pine,Coast,Clay,947.865191555561,26.16801602418674,2472.601510505118,6.377439059815228,Dry,25,0.7999999999999999,0
Eucalyptus,Eastern,Clay,669.4844802854278,29.201608864007454,2371.0158610125945,7.903336577987016,Wet,4,0.8999999999999999,1
Eucalyptus,Coast,Volcanic,877.0872314551833,22.587908403309434,1522.3180893916801,7.154924598626586,Dry,33,0.95,1
Indigenous Mix,Central,Volcanic,922.6254046610876,14.58987213992439,2553.8389447242153,5.571427294310026,Wet,11,0.95,1
Pine,Northern,Rocky,767.3936850240043,20.10861727711296,1855.7499390526978,5.870251996567818,Dry,28,0.7499999999999999,1
Eucalyptus,Central,Clay,871.957323754789,24.431549966751106,2179.448175637165,6.4858528658766605,Dry,17,0.95,1
Acacia,Northern,Clay,406.8145458345915,19.239752392212395,2561.5658820022322,7.020875116329197,Dry,5,0.8,1
Eucalyptus,Rift Valley,Volcanic,1081.6170848714478,15.884305927952884,941.7057854407631,6.950571330497854,Dry,39,0.95,1
Eucalyptus,Northern,Loam,350.48930436024926,27.716599119807846,1028.020646469879,6.282955126759088,Wet,52,0.7499999999999999,1
Bamboo,Rift Valley,Rocky,610.6584973609893,23.365190540831236,2323.7923214328052,6.368219165381687,Dry,41,0.7499999999999999,1
Bamboo,Western,Volcanic,856.7527215696128,17.234804208928555,602.3788303736994,6.818299198999649,Wet,3,0.7999999999999999,1
Eucalyptus,Coast,Clay,1121.4547806743117,14.467329849048005,640.8331944980995,5.559710478297857,Wet,55,0.95,1
Eucalyptus,Eastern,Sandy,950.7499088387871,17.54625568223868,1786.4277906695013,6.000385528123417,Wet,56,0.95,1
Acacia,Eastern,Volcanic,850.4625218691497,26.74010924177393,2529.772787399762,7.519845075035708,Dry,31,0.95,1
Eucalyptus,Northern,Clay,693.5694436523708,22.546702881704544,2053.6610566419613,7.444694263842193,Wet,25,0.95,1
Indigenous Mix,Northern,Loam,1028.2930322275479,24.566519552809446,1537.9089665102601,7.412197075221171,Wet,56,0.95,1
Cypress,Western,Rocky,811.7168908076634,25.730854922821358,1228.9703204028933,6.16724822024693,Dry,15,0.49999999999999994,1
Bamboo,Central,Volcanic,854.0213113087945,20.635333398872437,2368.061612721467,6.27925830373203,Wet,28,0.95,1
Cypress,Coast,Sandy,972.9354035367268,14.457220158935717,2839.9854475044444,7.195306253841617,Wet,36,0.8999999999999999,1
Acacia,Eastern,Loam,632.1481203364415,23.477502415567503,583.8646785303945,6.900997384549857,Dry,54,0.95,1
Acacia,Northern,Sandy,1166.3884837055443,22.669791902901178,583.5663327330541,6.41688019106485,Wet,31,0.95,0
Bamboo,Coast,Sandy,879.2764290822017,21.798330448929782,1885.1459586505268,7.827082160439518,Wet,38,0.95,1
Acacia,Western,Clay,1010.9939184372776,21.388383089336273,1855.9664004760969,6.81864115930433,Wet,2,0.95,1
Bamboo,Eastern,Volcanic,1011.8692924301209,23.139955818545303,1021.6297828960776,7.163182090592277,Wet,26,0.95,1
Acacia,Central,Rocky,621.2177908047279,21.637073947988572,534.3329702064457,7.8035483371908185,Dry,36,0.95,1
Indigenous Mix,Rift Valley,Sandy,339.56380127145815,19.73408512185221,2370.9381235704564,6.155087511267187,Wet,16,0.75,1
Eucalyptus,Rift Valley,Loam,739.0457790137359,18.138410786385826,2283.3043237531806,7.148558117124791,Dry,13,0.95,1
Pine,Western,Sandy,1360.5809657489008,22.17403770249916,1122.358811992182,6.311095571587666,Dry,37,0.75,0
Eucalyptus,Eastern,Rocky,813.1486398381285,26.779013725562404,1638.7542380480506,5.577061546748426,Dry,40,0.7999999999999999,1
Cypress,Western,Volcanic,1121.6651554546459,20.472716941303858,1750.74468598498,7.197252105575519,Wet,33,0.95,1
Eucalyptus,Eastern,Clay,1187.1644677303875,26.325782750601313,501.79214676644943,7.842133575227538,Wet,24,0.95,1
Acacia,Northern,Sandy,434.9334978990598,27.71238822371386,1453.0748819371918,7.9767813965577625,Wet,27,0.95,1
Acacia,Rift Valley,Clay,752.438692275063,17.409904691805174,1074.7959271540815,6.7898646963135585,Dry,43,0.95,1
Indigenous Mix,Western,Rocky,424.6402590098966,14.337408615851682,1529.6307078612424,7.31894830533736,Dry,11,0.6000000000000001,1
Acacia,Northern,Volcanic,534.8003429760679,22.662485717478226,1001.1726194158975,6.5336644167754,Dry,47,0.95,1
Bamboo,Western,Sandy,1277.4201103288412,26.38357093193058,1457.6734243162668,7.6727476718118215,Dry,35,0.6,1
Pine,Coast,Rocky,1068.75088770619,24.357427760136147,1071.1789397925593,7.666068507246891,Dry,30,0.7499999999999999,1
Pine,Coast,Clay,1002.2416805023398,19.496984976683397,1780.7509022886663,5.838102978116253,Dry,43,0.95,1
Pine,Rift Valley,Rocky,236.02166759490854,29.198344900569367,1436.6230475370717,5.957338303210531,Dry,9,0.1,1
Acacia,Central,Rocky,1487.573380045606,31.337310020806754,2134.444807390391,6.467625029837217,Wet,38,0.55,0
